id, followers_count, following_count, tweet_count
1623498038,948,1553,41223
1623584456,195,93,25369
1623632282,222,1259,16660
1623678434,297,857,14858
1623925466,429,501,38276
1624088760,189,255,4899
1624309286,620,518,2623
1624431926,519,547,37669
1624444722,324,474,4128
1624500667,42,238,682
1624585879,1006,362,62084
1625862360,334,981,4766
1625942348,1283,1308,2426
1625984382,6342,632,8923
1626199128,357,352,22094
1626262531,8534,8948,47099
1627095553,1664,1398,18173
1627238612,28,29,1454
1627326882,13,44,114
1628234862,1040,1378,15417
1628776740,572,343,32993
1628882934,14752,14455,151028
1630372970,193,514,11204
1630981250,726,584,52864
1631305399,231,1170,8665
1631369960,27645,6822,13878
1631435077,1967,1697,78996
1631463698,460,453,5310
1631809124,1264,923,97841
1631940505,1200,104,10895
1632681642,3929,4981,99409
1633228416,68,144,1734
1633455186,149,349,66677
1633544874,223,353,26782
1633666736,2139,1992,146656
1634207976,954,1269,29554
1635303667,3679,3669,78789
1635998114,737,2787,10653
1636462382,166,4946,30700
1636724414,131,128,24138
1636791691,296,616,20487
1636965194,570,204,8676
1636980037,50,301,383
1637313192,8,132,134
1638171056,3159,4178,116451
1638319430,725,550,48015
1638994766,53,288,6182
1639116426,234,384,3640
1639294482,141,258,9200
1640554116,159,260,6159
1640659692,726,2149,33272
1640707538,186,105,3904
1640861574,124,444,1516
1641224084,960,804,19556
1641548352,372,353,3531
1641592022,737,747,37547
1641619158,135,1366,4193
1642897352,6103,6098,115179
1643017651,539,1147,17394
1643230688,1250,403,386456
1643506740,651,607,11567
1643682906,60,370,2123
1643841205,521,174,5897
1644062288,3308,4849,3543
1644225854,2422,2489,14998
1644513414,12,52,659
1645367574,166,440,11956
1645595130,1318,2021,103246
1645743290,14,247,341
1646167980,698,1880,42608
1646351143,239,112,85559
1646604452,1197,1089,5353
1646722452,863,741,18368
1649064847,2160,3821,63828
1649154120,5859,5969,15248
1649260663,40,141,8820
1649276222,1946,3893,64696
1649306262,844,1109,43085
1649504257,603,852,4521
1650518264,11876,60,1459
1650829682,580,1059,3475
1651208198,213,546,579
1651533434,54,125,17370
1651683409,2173,3367,61986
1652794022,319,424,7992
1654024760,252,494,21416
1654181137,561,540,12683
1654277623,195,264,1066
1654377542,84,161,6012
1654434949,1348,2724,23358
1654689073,111,273,6520
1655860758,301,866,10883
1655865782,1477,707,24265
1655982163,1033,557,3140
1656329869,19,72,5508
1656547981,67,301,1719
1656591224,171,153,4565
1657739550,713,1575,4215
1658237227,4483,841,24468
1658515838,319,302,22077
1658762112,247,822,6255
1658858468,306,50,25107
1658937450,1147,2255,40125
1659013890,33,88,16645
1659382718,17361,221,44725
1660324676,197,697,2989
1660968018,902,2054,4537
1661127373,1732,5001,144159
1661146687,3274,5001,139486
1661369354,14,178,1567
1662081266,84,371,3167
1662756524,384,696,9718
1662855314,212,317,17943
1663156567,36,247,3203
1663181540,160,1806,9604
1663194456,331,780,4212
1663276729,69,136,6789
1663302181,1463,468,273223
1663533246,990,1265,10176
1663579896,183,426,1322
1663625948,142,101,17070
1663667888,194,291,7371
1663856492,2515,2625,86636
1663995858,178,157,27864
1664069071,432,316,17717
1664175312,159,110,15561
1665376416,290,581,4320
1665775771,751,557,7209
1666425997,318,276,8705
1669139928,549,575,4483
1670465480,1294,1277,40709
1671007154,817,1546,13949
1671372908,465,501,10411
1671511040,39,101,3351
1671745993,16,101,6915
1672024699,374,149,3687
1672908266,238,1474,32267
1673667715,14,183,1009
1673732198,6065,1289,1865
1674501540,3340,4166,91696
1674580879,18,30,168
1676101422,328,433,6345
1677220278,230,17,21744
1677276541,251,132,12810
1679564748,7100,7046,65571
1679745038,321,3218,12055
1680985362,1208,1911,8993
1681086896,629,1366,12074
1681531500,65,121,426
1681618747,52,547,9360
1681691281,396,128,17967
1682009082,727,570,69177
1682418757,519,128,5484
1683849758,157,746,4777
1684081688,2024,5003,117653
1684130443,1216,1582,131857
1684410456,8094,7545,92149
1684604982,720,918,169091
1684690212,798,826,24484
1684700906,21,212,198
1685037421,437,218,11390
1686888157,226,136,12637
1686974328,540,1117,22097
1686987440,57,78,179
1688378557,5513,5774,31336
1688700176,432,207,1347
1689333614,259,209,40936
1689538260,174,282,8181
1689613634,446,198,8457
1689685082,313,366,39250
1689754657,269,378,9513
1691078712,2133,2450,7490
1691305993,210,386,5026
1692118142,410,716,10149
1692166146,757,419,54231
1692221456,242,322,8955
1692237900,694,496,15041
1692362875,153,147,6334
1692748057,3611,4996,137305
1692759786,260,396,20308
1693846416,150,920,967
1695437708,426,1081,5362
1696362506,304,3485,7961
1696540760,1669,1744,3118
1696977666,131,476,14207
1697077159,1930,700,32428
1697120120,111,399,6978
1697997966,319,1354,20938
1698142790,138,942,5230
1700144228,676,1544,25839
1700590704,2693,2502,42599
1700740447,122,296,4181
1700908789,57,858,1318
1702065776,733,621,5341
1702438807,251,128,36832
1702661900,4000,913,30954
1702816765,2090,2427,17744
1703090130,179,326,12774
1704980041,114,523,3643
1705423860,17,30,1749
1705536324,17052,585,8371
1705649064,47796,46651,472037
1705673964,1190,645,48531
1705920224,51,265,1262
1706131357,14321,3238,37691
1707367562,51,96,14496
1707884000,188,253,9301
1708228014,107,109,8603
1708312945,2007,3046,162860
1708342104,2335,2268,49896
1709884286,10014,1315,25193
1710068928,31121,554,74136
1710237229,253,514,25137
1710560101,5313,5832,226196
1711162806,219,469,8830
1711328424,629,2703,30409
1711371980,4000,2808,181497
1711568046,8741,8039,19954
1711686840,253,667,20100
1712821819,212,684,989
1712937158,308,330,71188
1713203090,1179,2086,84128
1713226940,1243,2957,59824
1713413599,167,613,9452
1713726708,1737,2043,80717
1714107961,672,1212,74383
1715704656,128,429,6507
1715792431,168,263,3980
1716264494,686,458,39206
1717144214,416,919,21795
1718658547,355,485,22487
1719089551,1234,1329,90347
1719547664,132,140,21606
1719705607,841,2901,27322
1720144291,253,322,2954
1720335182,38,197,1258
1720754647,13,194,1136
1720852974,949,2840,80409
1721017651,101,160,4795
1721030245,709,510,23802
1721201911,255,510,1916
1722228470,145,487,8736
1722408944,25,184,532
1722628226,1767,2653,85685
1723102656,40130,485,3901
1723537194,4435,4209,199009
1723761325,515,352,11430
1723874226,772,4518,19914
1723988125,582,1736,76430
1725750380,29,242,3671
1727220564,151,692,6608
1727712517,2253,1897,52668
1729499022,1598,1545,32544
1729602571,157,3190,7742
1729630968,63,332,2170
1729730576,896,660,24468
1730037583,571,280,14035
1730129822,955,591,5992
1730155028,176,1208,18602
1730366389,5884,5425,32045
1731871213,732,2250,50224
1732568053,817,3721,97242
1732684406,77,540,1855
1733191051,311,230,3792
1733305687,74,96,854
1733307086,392,631,6736
1735420376,468,2470,2279
1737350311,6791,2203,8249
1738841382,1275,869,43860
1739219041,214,1442,27624
1739606149,296,603,9013
1739782459,636,1264,24072
1740171271,19791,18804,43931
1763611171,1533,1367,100756
1773212076,1914,917,29190
1793506855,2673,2591,331149
1830892610,628,1401,78911
1832128142,791,774,150418
1832224526,283,2046,3833
1836116845,502,407,28149
1837161499,5689,640,48555
1837379066,219,466,46064
1837498681,901,1590,37611
1839615174,1935,1763,99803
1843785390,163,144,13325
1849331683,1618,1617,41227
1849534802,152,636,5545
1849580070,201,639,6447
1850453299,56,188,5625
1851651763,227,210,2494
1851797526,1176,1053,65533
1852389624,253,813,52365
1852882922,765,610,21666
1852883000,482,596,25740
1852905348,39,191,935
1854391146,348,525,2397
1854917324,345,930,1029
1855058784,153,786,21755
1855271882,105,609,634
1855508077,220,64,69637
1855719560,338,267,7086
1856117460,1204,112,5988
1857121783,20,209,1464
1857719958,5024,1233,99489
1857924295,154,218,19654
1858136246,448,997,2438
1858403323,35,158,327
1858522519,431,1745,288
1858829996,1840,1006,31035
1859297743,48,250,4842
1860942186,13780,12618,55060
1861363302,28823,1338,125903
1861845169,10554,11549,248298
1862072154,522,1001,12038
1862231174,2307,3602,29242
1862282905,136,345,3575
1862903803,848,1410,4559
1863436284,24,323,510
1864835456,275505,3493,21876
1864854528,205,107,11643
1865171946,228,329,3031
1865523356,262,2206,29628
1867893876,17809,1196,258014
1868867780,718,721,9658
1868940620,84,67,699
1869193032,175,280,41000
1869553387,115,888,624
1869973514,189,306,2621
1872207842,356,239,12252
1872323515,3,7,140
1872350011,24159,25018,126206
1872520406,4332,1631,30342
1873610444,87,148,5197
1873738700,660,320,5036
1874583288,186,512,35069
1875051822,368,429,9985
1875390948,68,171,3301
1875452269,465,567,8953
1875682068,641,71,14587
1876352028,2949,405,14753
1876976268,127,158,5449
1877497428,27,76,2265
1877737609,202,488,13870
1878044918,4128,4524,30066
1878701258,1995,4486,12986
1880256930,1320,1335,7482
1880844230,1316,1493,10211
1881474980,7324,8028,83220
1881806084,282,454,19638
1882142424,4525,4955,29818
1883002004,211,207,68675
1883432797,2287,847,7657
1883448486,28,163,1670
1883676571,166,523,2101
1883835673,1907,5001,8759
1884725412,27,89,656
1886129922,78,243,4371
1887206346,51,378,5493
1888369951,84,20,10603
1888879615,70,824,2141
1890109920,216,543,14099
1890557276,718,490,54048
1891379324,735,3741,24100
1891506558,212,2025,9510
1894546100,86,216,5041
1894905662,156,793,6855
1895448253,488,357,29280
1896146280,989,1905,8829
1897254254,221,248,45207
1897519646,3859,3554,162372
1898001432,416,508,5873
1898493451,294,2571,4657
1898600886,248,208,8853
1898677692,586,727,12836
1898677748,23,132,589
1898754894,88,325,9016
1898867610,112,413,9601
1898928331,25,142,681
1898970415,889,1268,105877
1900832748,1360,138,452347
1901853606,153,277,13900
1902087986,519,576,13619
1902801259,107,13,40254
1904511481,160,346,6941
1905411006,3209,1078,8455
1905762896,254,465,17814
1907554333,722,673,37213
1907708977,392,513,20173
1908537031,829,1200,7290
1908859021,1616,2671,58209
1909212770,432,704,33690
1909291634,3910,3888,102913
1909354242,2229,4948,8675
1909675476,304,230,100724
1911857497,6736,7205,168555
1912294171,2517,4322,168198
1912989577,828,1976,28926
1913062098,329,564,7271
1915408536,3483,3253,315684
1915529930,251,332,7864
1915957243,538,1725,14270
1916032729,418,942,13129
1916081826,30,154,2488
1916307625,390,1085,2249
1918053534,891,662,32229
1918342680,1027,1463,185328
1918360609,7,160,592
1918607276,955,1414,58631
1918913546,975,1138,22724
1920746756,206,1130,21124
1921311781,1356,1328,47239
1922144780,1405,1347,5510
1922346414,634,813,32636
1923190490,70,176,23739
1924919880,961,2023,68541
1924981040,461,336,8732
1925003773,4179,4087,35296
1925285124,1666,766,8493
1925327702,2,53,32
1928216174,1527,1222,37444
1928243437,31,61,1317
1928320513,11423,4456,441412
1928480335,247,537,32699
1929492145,285,1022,2089
1931272165,1232,1645,16687
1932269168,85533,480,18225
1932522336,1754,404,9069
1932948218,101,383,6786
1934429558,418,439,4841
1934897330,2719,4417,30875
1934986976,403,602,18145
1935500414,4171,4251,19317
1935731708,8,14,446
1936312387,155,156,1119
1936373023,426,532,22876
1936518956,1698,1103,29317
1938117218,174,202,1606
1939051476,2904,1649,34973
1939348687,843,1319,134928
1939669285,257,613,2121
1940892230,382,1217,17967
1941870582,699,302,39405
1942269301,175,310,20201
1942303297,3607,536,43591
1942435878,2417,1809,270511
1944699996,1105,896,63841
1945075579,279,651,11663
1945401007,673,505,111501
1945440577,54,254,1261
1945618860,3085,3197,240368
1947138356,227,380,5406
1947224671,21442,2545,27889
1947599874,2120,1568,76235
1947911478,136,256,8369
1948289018,4617,5056,103240
1950167648,919,373,29851
1950261500,574,742,6711
1950352964,2059,3067,38847
1952631115,615,409,7801
1955336053,10296,10229,359096
1957071260,40,1204,1832
1957405616,174,235,10277
1957542864,952,940,39221
1957912693,14,233,624
1960806506,204,475,13131
1961730901,247,225,6214
1961812351,155,491,4847
1961847300,877,631,164497
1962998275,2633,1629,19477
1963076629,582,391,30744
1963449884,7,51,567
1963504926,49,280,1565
1963643875,159,59,202974
1964834850,96,281,4275
1965360078,7,45,112
1965741672,263,629,12843
1965773474,452,427,33068
1966065331,1083,1077,15839
1967016186,1330,973,105544
1967423726,1159,785,72760
1967522143,9,129,109
1967529756,116,93,5393
1967612588,39,195,1585
1967637812,136,287,3287
1967773256,934,846,42788
1968001724,168,490,19012
1968073927,747,908,15784
1968760452,48,389,1506
1968887310,232,347,39664
1969276412,4789,976,72261
1969351926,84,320,13421
1969836475,6437,7006,235111
1970166397,115,148,1160
1970476014,1440,794,845
1972716366,720,1830,16087
1972790402,135,81,7290
1972883390,15728,14532,43547
1973145866,318,432,14103
1973238096,389,504,6786
1973846318,125,367,8347
1975084496,392,666,21473
1975243423,1112,1022,5628
1978680367,780,887,12929
1978700683,946,793,30931
2147513643,54,42,298
2147683233,360,252,11458
2147959290,3601,3876,237652
2148159041,101,307,867
2149076763,803,536,27033
2149078173,45,140,2271
2149262890,1231,383,4813
2149601115,201,346,1577
2149777518,4415,4225,14510
2150022093,589,371,111723
2150156561,95,706,5863
2150174986,53,461,717
2151326402,299,104,81067
2151523741,16018,15185,214261
2151623971,3052,3041,259792
2151639558,506,452,5973
2151892795,1536,266,10583
2151899348,1191,1422,175618
2151937664,19,40,962
2152214154,1838,1080,34528
2152981929,81,63,16075
2153466563,216,1807,8319
2153702509,3190,3493,106293
2153868241,3147,4834,10129
2153937264,454,1003,52665
2154065268,10757,1097,81547
2154081276,1195,2528,13243
2155363015,664,2113,19358
2155623523,209,728,1882
2155716133,74,103,6954
2155798879,370,606,44692
2155934537,62,249,9499
2156129467,357,1332,2804
2156451491,901,588,135210
2156849725,1026,525,9511
2157472003,2448,2402,56618
2157593481,2386,2306,170501
2157627080,461,414,13817
2157711536,2548,2833,31392
2157899806,64,301,2219
2158016112,382,425,8389
2158031150,234,427,1870
2158099477,633,475,22359
2158916703,397,427,18873
2158974572,6063,2952,27607
2159046966,1320,1090,34117
2159105454,749,2599,56492
2159169987,544,1549,1704
2159456216,153,158,7949
2159656784,152,220,10118
2159666515,1074,1948,1128
2159724481,4000,3606,94029
2159975766,2175,2048,147277
2160121860,90,448,10272
2160159297,18,143,970
2160629015,1598,1648,17124
2160735702,182,50,86650
2161260191,70,365,15439
2161762621,263,215,25551
2161975136,60,260,4971
2161989312,4578,5028,236263
2162513457,72,184,2000
2163335654,205,65,42870
2163600413,438,1304,22256
2163723216,543,2319,12755
2163774919,1210,890,115162
2163839197,249,218,9468
2163924707,175,921,16842
2163960731,342,759,58375
2163977760,2370,3198,6714
2164852836,964,645,43886
2165537297,1944,3567,251036
2165681791,899,1283,13545
2165716612,215,210,18206
2165738064,430,452,18015
2167028815,75,176,6944
2167037084,1544,1799,53252
2167045615,4875,3245,40544
2167068277,584,1744,31685
2167310286,1429,999,34914
2167515264,2367,1805,36136
2168463456,147,352,20098
2168469250,1077,1290,105939
2168494561,2082,3515,72422
2168832264,341,128,27128
2168846046,1634,1991,171167
2168941385,141,333,10708
2169155118,144,227,13647
2169335384,569,490,13573
2169379250,3303,4603,41365
2169655893,2673,514,123520
2170654941,1038,720,39977
2170756283,9,82,2717
2170999290,885,920,13327
2171173814,832,1390,25190
2171333364,160,432,1621
2171394537,401,868,4176
2171437659,1672,2366,31361
2172050556,1479,1313,59419
2172372691,391,2412,7144
2172515186,1289,2202,3168
2172817898,47,205,1323
2172916502,681,1062,4954
2172942876,591,573,39086
2172995022,436,797,53201
2173188342,847,1794,21709
2173665953,22,88,10943
2174679384,1,12,327
2175365504,33,249,249
2175881249,1319,1818,40341
2176114147,333,298,1355
2176381799,186,398,4514
2176433740,20,52,2685
2176722692,207,612,2061
2176933457,428,617,26281
2177112176,5,24,293
2177256601,488,406,22549
2177540806,2796,2485,109637
2178028787,6852,6680,134784
2178069276,15022,14622,77979
2178586866,337,328,2476
2178807186,316,1179,12964
2178861633,1145,768,10240
2179023978,107,428,16785
2179057478,454,580,12296
2179482687,142,43,1687
2180343729,6756,3878,64590
2180460420,116,234,7668
2180617508,4148,4310,9826
2180856102,1687,2927,58027
2180922097,104574,784,21599
2181135809,37,768,4398
2181250537,3254,4998,182392
2182389660,1053,3074,28644
2182450722,1015,891,17338
2182670198,344,356,2605
2182757706,293,170,42424
2183130906,396,280,16043
2183282057,189,529,6972
2183305775,68,475,36887
2183723955,7846,1465,17168
2183839293,134,219,1333
2184408541,4077,4987,200711
2185027208,761,766,22400
2185045863,949,2834,19905
2185352961,8481,8067,26620
2185389815,138,237,6933
2187682212,1364,965,135282
2188580918,1327,1198,228599
2188806613,93,163,4351
2188987267,2357,2328,85427
2189044314,2136,3403,16469
2189216918,21,39,322
2190377608,23003,8339,1452470
2190518843,1290,363,16748
2190578538,243,248,2027
2190613203,1406,1618,113304
2190706191,46,437,6401
2191323848,232,211,9651
2191811787,251,547,5706
2192065881,472,211,25329
2192132493,605,254,84605
2192164509,470,1972,11954
2192701236,190,211,8269
2192995190,145,21,44213
2193446188,855,1974,81760
2193462564,336,1202,5864
2194620853,825,3368,60853
2194938911,4,104,45
2195553083,2089,2387,147618
2195767568,2135,2887,76935
2195914386,3380,4978,81267
2196135316,338,382,8847
2196391799,81,221,1022
2196425515,560,606,30077
2196469051,1611,922,34102
2196721154,1655,706,17658
2196756720,162,1692,16252
2196893040,4376,4986,80754
2196991448,60,456,10183
